,User_ID,Activity_ID,No_of_attempts,Time_taken,Activity_score,Status,Act_Translanguage_Level
4,222,country-yasmin-videoclip-1,1,250.2741081668367,3.8539577920353882,Pass,3.8744559247422083
5,222,farm-wendy-simulation-2,2,246.70123799842844,3.7424363350074548,Pass,3.8084461298748318
6,222,farm-poiki-video-2,2,257.09034106078184,3.752153803949659,Pass,3.7802999669122457
7,222,farm-poiki-simulation-1,2,248.24949540898638,3.6762621235878368,Pass,3.728281045250041
8,222,world-yasmin-hotspot-1,3,235.22949166499885,3.92613165356459,Pass,3.8272063494073154
9,222,birthday-wendy-simulation-1,1,246.82569059029157,3.621273328998053,Pass,3.724239839202684
0,223,farm-poiki-video-2,3,316.58798901628336,3.215706403065746,Pass,3.107853201532873
1,223,lab-wendy-shapes-1,4,316.3240656359673,2.9804854553030142,Pass,3.0441693284179436
2,223,alphabet-kevin-tracing-1,2,324.59909602510186,2.9278768822810983,Pass,2.986023105349521
3,223,farm-poiki-video-1,3,312.78993980188966,3.4469369242162466,Pass,3.216480014782884
4,223,alphabet-kevin-tracing-1,3,320.9349264708971,3.1531673780118803,Pass,3.184823696397382
5,223,beach-bingo-1,2,321.10651710601223,3.3518217482342294,Pass,3.268322722315806
6,223,foodsl-roulette-1,2,326.85706436125,3.3796678896321253,Pass,3.3239953059739653
7,223,who-wendy-book-1,1,315.1123404331884,3.0579342553831497,Pass,3.1909647806785575
8,223,who-all-videoclip-1,1,338.12239268841114,3.094514489871713,Pass,3.1427396352751353
9,223,farm-poiki-video-1,1,328.0229979203396,3.350283043339508,Pass,3.2465113393073217
0,224,farm-poiki-book-1,1,326.69276319269954,0.1816919302280362,Pass,0.5908459651140181
1,224,home-kevin-book-1,3,314.0179576370102,0.22319133570705385,Pass,0.407018650410536
2,224,seanimals-yasmin-hotspot-1,3,320.0883667739197,0.5473637948204223,Pass,0.47719122261547914
3,224,birthday-wendy-simulation-1,1,333.9134347578734,0.14777271289635813,Pass,0.31248196775591863
4,224,foods-poiki-hotspot-1,1,326.5547072775379,0.046088182591551285,Pass,0.17928507517373496
5,224,newbaby-poiki-hotspot-1,3,321.90862608931536,0.4171391042301302,Pass,0.2982120897019326
6,224,farm-poiki-simulation-1,2,325.53405263514617,-0.03394415612579027,Pass,0.13213396678807116
7,224,farm-poiki-identification-1,1,334.13513073800544,0.2938004947664518,Pass,0.21296723077726148
8,224,farm-kevin-hotspot-1,2,324.4741986603638,0.17590456378521876,Pass,0.1944358972812401
9,224,farm-poiki-video-2,2,323.73820224417415,0.26618150505072824,Pass,0.23030870116598418
0,225,farm-poiki-video-2,2,259.6151001302631,2.7571141421236227,Pass,2.8785570710618114
1,225,farm-poiki-video-1,3,260.52119661331875,3.0135523577048877,Pass,2.9460547143833495
2,225,farm-poiki-video-1,4,252.68196404298536,2.878028908417121,Pass,2.9120418114002353
3,225,yho-yasmin-tracing-1,1,258.894267381673,2.477010464333045,Pass,2.69452613786664
4,225,lab-wendy-shapes-1,1,268.71115654066404,3.104019217980401,Pass,2.8992726779235207
5,225,country-none-book-1,1,273.1003570302869,2.613781437554996,Pass,2.7565270577392584
6,225,lab-kevin-game-1,2,270.65418574457857,2.6370939452587256,Pass,2.696810501498992
7,225,shapes-poiki-sequence-1,2,269.42992391738915,2.375041527164269,Pass,2.5359260143316305
8,225,cooking-kevin-simulation-2,2,266.97651366398236,2.3618472824326147,Pass,2.4488866483821226
9,225,farm-poiki-video-2,1,269.0003618415108,2.5737687397815057,Pass,2.511327694081814
0,226,who-wendy-book-2,2,320.16650508045893,2.8165674233723856,Pass,2.9082837116861926
1,226,mycountryanimals-yasmin-flashcards-1,2,324.01135124445426,3.370347192596753,Pass,3.1393154521414726
2,226,alphabet-poiki-tracing-1,1,332.5875793426637,3.015048846143177,Pass,3.077182149142325
3,226,farm-poiki-video-1,3,311.231886827188,3.564265488747135,Pass,3.32072381894473
4,226,farm-poiki-video-1,3,312.34543477346955,2.8717919604055306,Pass,3.0962578896751305
5,226,veggies-yasmin-flashcards-1,2,329.14574050198775,3.6643668977530774,Pass,3.380312393714104
6,226,farm-poiki-video-2,2,329.4286353097937,2.867243650482528,Pass,3.123778022098316
7,226,farm-poiki-book-1,2,334.52183790984384,3.3847168285925644,Pass,3.25424742534544
8,226,who-wendy-book-2,1,337.8194735708105,3.222112948330836,Pass,3.238180186838138
9,226,feelings-memory-1,2,322.11336321671547,3.4581283959352396,Pass,3.348154291386689
0,227,mycountry-yasmin-coloring-1,3,304.1855299628762,1.503968431557446,Pass,1.251984215778723
1,227,foods-poiki-hotspot-1,3,314.5476340261995,1.5276691567537446,Pass,1.3898266862662338
2,227,newbaby-poiki-hotspot-1,1,321.1939934000731,1.2990625671673897,Pass,1.3444446267168118
3,227,country-none-book-1,3,305.65549707693884,1.4970041915128158,Pass,1.420724409114814
4,227,farm-poiki-video-2,4,312.3244133873848,1.43696289687379,Pass,1.4288436529943018
5,227,farm-poiki-simulation-1,3,314.1845362551291,1.822558807576202,Pass,1.625701230285252
6,227,birthday-wendy-simulation-1,2,319.107023334336,1.2445479243483333,Pass,1.4351245773167927
7,227,cooking-poiki-simulation-1,3,310.01845010199924,1.8014469785693625,Pass,1.6182857779430777
8,227,seanimals-yasmin-hotspot-1,4,297.4240931360131,1.7829018819546139,Pass,1.7005938299488457
9,227,farm-poiki-book-1,1,327.57622469483704,1.381203190580872,Pass,1.5408985102648587
0,228,farm-poiki-video-2,1,273.55266279209746,2.7899555585131885,Pass,2.8949777792565943
1,228,farm-kevin-hotspot-1,1,268.2286149656794,2.637034054947751,Pass,2.7660059171021727
2,228,farm-poiki-simulation-1,2,272.0970603504167,2.743484389449271,Pass,2.7547451532757217
3,228,birthday-wendy-simulation-1,4,254.11660851392176,2.8546321205087173,Pass,2.8046886368922195
4,228,farm-poiki-book-1,2,266.63034817176964,2.6826570426845944,Pass,2.743672839788407
5,228,foods-poiki-hotspot-1,3,255.08245181775297,2.5644054280247595,Pass,2.654039133906583
6,228,country-none-book-1,3,261.88844816813736,2.8333420543218364,Pass,2.74369059411421
7,228,newbaby-poiki-hotspot-1,2,264.53344964702825,2.217350374929088,Pass,2.480520484521649
8,228,seanimals-yasmin-hotspot-1,3,257.7354858143316,2.2520770711966307,Pass,2.36629877785914
9,228,farm-poiki-identification-1,1,272.53534482571933,2.5616129201883844,Pass,2.463955849023762
0,229,farm-poiki-video-2,2,354.3413196456891,2.254478574525922,Pass,2.1272392872629613
1,229,birthday-wendy-simulation-1,3,340.19085668212784,2.17481345785004,Pass,2.1510263725565006
2,229,insects-roulette-1,3,341.6949737962578,2.2427638165248704,Pass,2.1968950945406855
3,229,home-kevin-book-1,3,344.33107613248717,2.7087399296602896,Pass,2.452817512100488
4,229,jungle-yasmin-puzzle-1,3,344.34966803529466,1.9684866670914607,Pass,2.2106520895959743
5,229,country-none-book-4,3,350.3695067219797,2.19504853118451,Pass,2.202850310390242
6,229,country-none-book-1,4,346.642083375666,2.4248092020712315,Pass,2.313829756230737
7,229,lab-wendy-puzzle-1,1,359.99149753410404,2.4167069333058873,Pass,2.365268344768312
8,229,newbaby-poiki-hotspot-1,3,343.6088924655413,2.127227137098635,Pass,2.2462477409334736
9,229,who-wendy-routine-2,3,346.38824309541616,2.530013328075663,Pass,2.388130534504568
0,230,country-wendy-videoclip-1,1,282.55843537504995,0.628000946247362,Pass,0.814000473123681
1,230,lab-wendy-puzzle-1,3,280.131149794546,0.5238962984915249,Pass,0.6689483858076029
2,230,country-yasmin-videoclip-1,1,287.41195827124335,0.7088111921660323,Pass,0.6888797889868176
3,230,country-wendy-videoclip-1,3,283.1398832895327,0.5182264057981896,Pass,0.6035530973925036
4,230,who-wendy-routine-2,1,294.4366266035822,0.8617871031927086,Pass,0.7326701002926062
5,230,birthday-wendy-simulation-1,1,293.40892281880525,0.652092393976915,Pass,0.6923812471347606
6,230,home-kevin-book-1,2,294.703463651004,0.4969411885136291,Pass,0.5946612178241948
7,230,farm-poiki-video-2,1,298.11017658721295,0.5498984679064233,Pass,0.5722798428653091
8,230,jungle-yasmin-puzzle-1,3,281.92272807405675,1.2900213048679376,Pass,0.9311505738666234
9,230,newbaby-poiki-hotspot-1,2,284.2746485560683,0.7465135462267174,Pass,0.8388320600466703
0,231,seanimals-yasmin-hotspot-1,1,249.59474046843968,1.9672974493298638,Pass,1.983648724664932
1,231,birthday-wendy-simulation-1,1,252.9051424684121,1.720522895628792,Pass,1.8520858101468618
2,231,farm-poiki-video-2,1,252.4086341974579,1.9053884553529112,Pass,1.8787371327498865
3,231,farm-kevin-hotspot-1,1,249.77795560698945,1.589026882388632,Pass,1.7338820075692594
4,231,farm-poiki-book-1,1,250.7338106236372,2.087090690055794,Pass,1.9104863488125268
5,231,foods-poiki-hotspot-1,1,259.1972518592676,1.488571757358065,Pass,1.6995290530852958
6,231,country-none-book-1,2,249.2901279298936,1.54247271552979,Pass,1.6210008843075427
7,231,farm-poiki-identification-1,1,247.80876968519095,1.8326946950956786,Pass,1.7268477897016106
8,231,newbaby-poiki-hotspot-1,2,238.69732816795764,1.5902294887215578,Pass,1.6585386392115842
9,231,farm-poiki-simulation-1,1,260.14274644233103,1.7344639397072843,Pass,1.6965012894594342
0,232,lab-kevin-game-1,1,291.53394751256815,3.394191088750521,Pass,3.1970955443752604
1,232,farm-poiki-video-1,1,285.80897159559595,3.772151819683339,Pass,3.4846236820292997
2,232,alphabet-poiki-tracing-1,2,278.1008585976012,3.4229719060544954,Pass,3.453797794041898
3,232,farm-poiki-video-2,1,275.37850128174415,3.8316335778042565,Pass,3.6427156859230774
4,232,farm-poiki-video-1,1,274.63196267659663,3.4701280763334568,Pass,3.556421881128267
5,232,country-yasmin-videoclip-1,2,271.75522259466857,3.474864874669682,Pass,3.5156433778989746
6,232,who-all-videoclip-1,1,282.2452198156127,3.6922433600598303,Pass,3.6039433689794027
7,232,country-none-book-1,2,271.2584009548007,3.79754872361592,Pass,3.7007460462976614
8,232,lab-wendy-shapes-1,1,280.2933181381964,3.5405719683254846,Pass,3.620659007311573
9,232,shapes-poiki-sequence-1,1,283.178439319396,3.602329804563253,Pass,3.611494405937413
0,233,birthday-wendy-simulation-1,3,251.1539795312349,2.835114618623667,Pass,2.4175573093118334
1,233,world-yasmin-hotspot-1,2,263.42243170842215,2.495158142038373,Pass,2.4563577256751032
2,233,seanimals-yasmin-hotspot-1,2,271.3954360218196,2.4438766368998293,Pass,2.4501171812874665
3,233,farm-poiki-book-1,2,273.2847965287087,2.8181146549705987,Pass,2.634115918129033
4,233,country-yasmin-videoclip-1,2,263.5009056505929,3.063128125110219,Pass,2.848622021619626
5,233,newbaby-poiki-hotspot-1,3,260.0185831910223,2.701704086766874,Pass,2.77516305419325
6,233,farm-poiki-video-2,1,270.453780589024,2.7857977787561974,Pass,2.780480416474724
7,233,forestanimals-kevin-puzzle-1,2,254.43188781489954,2.735514108012941,Pass,2.7579972622438325
8,233,birthday-wendy-simulation-1,1,269.5475636522522,2.348957654765209,Pass,2.5534774585045206
9,233,farm-poiki-simulation-1,2,263.93618543787096,2.618555199836825,Pass,2.586016329170673
0,234,farm-poiki-video-1,1,245.83282555050386,1.5611651500155168,Pass,1.7805825750077584
1,234,farm-poiki-video-2,1,255.4910972982037,1.660585892663561,Pass,1.7205842338356598
2,234,shapes-poiki-sequence-1,1,256.4564680784668,1.7073883965739807,Pass,1.7139863152048203
3,234,lab-kevin-game-1,1,246.15272517996192,1.719154431985492,Pass,1.716570373595156
4,234,country-yasmin-videoclip-1,2,249.6079029757207,1.5034853215937178,Pass,1.610027847594437
5,234,lab-wendy-shapes-1,1,253.01864385994716,1.6053554778196393,Pass,1.6076916627070381
6,234,farm-wendy-simulation-2,1,258.8066682971654,1.7041796906271245,Pass,1.6559356766670814
7,234,farm-poiki-video-1,1,254.68463840546593,1.508825895818224,Pass,1.5823807862426527
8,234,insects-roulette-1,2,252.33515955892045,1.9301107038006502,Pass,1.7562457450216513
9,234,alphabet-poiki-tracing-1,1,249.2964675984765,1.5317859923637354,Pass,1.6440158686926933
0,235,country-none-book-1,3,280.116248736933,0.8984447018541498,Pass,0.949222350927075
1,235,foods-poiki-hotspot-1,3,277.51630639865556,1.009142878115611,Pass,0.979182614521343
2,235,birthday-wendy-simulation-1,2,282.39333758852297,0.7154226119612963,Pass,0.8473026132413197
3,235,newbaby-poiki-hotspot-1,3,282.5651200753791,0.6936174130634156,Pass,0.7704600131523677
4,235,seanimals-yasmin-hotspot-1,2,285.5825750097236,0.7819590162135953,Pass,0.7762095146829815
5,235,farm-kevin-hotspot-1,3,272.47489212058434,0.7405122719866164,Pass,0.758360893334799
6,235,farm-poiki-book-1,4,277.4601240531999,0.7602045768861583,Pass,0.7592827351104786
7,235,farm-poiki-simulation-1,2,279.75674449121084,0.776462869509566,Pass,0.7678728023100223
8,235,farm-poiki-identification-1,3,282.1728258238513,0.8645632409617736,Pass,0.816218021635898
9,235,farm-poiki-video-2,2,285.7489500086839,0.8841165454621742,Pass,0.8501672835490361
0,236,farm-poiki-video-2,2,264.1217182874257,2.6026664920131632,Pass,2.301333246006582
1,236,beach-bingo-1,2,258.30172337125407,2.841189164465787,Pass,2.5712612052361843
2,236,lab-wendy-shapes-1,1,263.2324566920311,2.5566619381398348,Pass,2.5639615716880098
3,236,alphabet-kevin-tracing-1,3,267.4221725005095,2.7011522211304864,Pass,2.6325568964092483
4,236,farm-poiki-video-2,2,261.0285252974276,2.3873124285965877,Pass,2.5099346625029177
5,236,farm-poiki-video-1,4,258.19084000663554,2.877289956184304,Pass,2.693612309343611
6,236,who-all-videoclip-1,2,264.50359618212303,2.758709629633512,Pass,2.7261609694885616
7,236,farm-poiki-video-1,2,263.83266017694507,2.407436598314718,Pass,2.56679878390164
8,236,clothes-roulette-1,3,260.05360756753856,2.8637814192791167,Pass,2.7152901015903783
9,236,who-wendy-book-1,1,270.6503240807269,2.769504723746527,Pass,2.7423974126684527
0,237,alphabet-kevin-tracing-1,1,267.5909443554149,2.706345386074024,Pass,2.353172693037012
1,237,farm-poiki-video-1,1,274.5275851718095,2.6764120472913344,Pass,2.514792370164173
2,237,foodsl-roulette-1,2,257.84020112674796,2.635829616168037,Pass,2.575310993166105
3,237,who-wendy-book-1,1,271.3619226600267,2.326934693900223,Pass,2.451122843533164
4,237,farm-poiki-video-2,2,264.56536219919974,2.516028857216552,Pass,2.4835758503748577
5,237,lab-wendy-shapes-1,4,248.4406445541165,2.408959819036665,Pass,2.446267834705761
6,237,farm-poiki-video-2,2,266.7583622687767,2.6042767923760524,Pass,2.5252723135409068
7,237,beach-bingo-1,2,260.15257889023417,2.610886642269808,Pass,2.568079477905357
8,237,who-all-videoclip-1,1,268.7325257000029,2.3628472433746,Pass,2.4654633606399785
9,237,farm-poiki-video-1,1,262.9725332009733,2.8460865521339427,Pass,2.655774956386961
0,238,world-yasmin-hotspot-1,2,319.85499095112317,2.4137215498650066,Pass,2.2068607749325033
1,238,farm-poiki-simulation-1,2,320.5308528273974,2.076302369288956,Pass,2.14158157211073
2,238,country-none-book-1,2,328.64434003933525,2.0272755746351963,Pass,2.0844285733729633
3,238,farm-poiki-video-2,3,319.47047353613675,2.1239270990588826,Pass,2.104177836215923
4,238,seanimals-yasmin-hotspot-1,2,330.57496145345385,2.250572779489775,Pass,2.177375307852849
5,238,veggies-poiki-drawing-1,2,313.66919657764396,2.3263258347243245,Pass,2.251850571288587
6,238,birthday-wendy-simulation-1,3,318.0551873671558,2.1848721117900567,Pass,2.218361341539322
7,238,newbaby-poiki-hotspot-1,1,330.31158863292427,2.8366597774849103,Pass,2.527510559512116
8,238,farm-wendy-simulation-2,2,319.65356114286124,2.3122473530436753,Pass,2.4198789562778957
9,238,farm-poiki-book-1,2,314.9104940310031,2.173554139334243,Pass,2.2967165478060694
0,239,jungle-yasmin-puzzle-1,2,260.1027729151602,3.7293829407009627,Pass,3.3646914703504813
1,239,insects-roulette-1,1,271.8963398997591,3.7257993076869784,Pass,3.5452453890187297
2,239,newbaby-poiki-hotspot-1,2,270.8269719604352,3.2440660664815537,Pass,3.3946557277501417
3,239,country-none-book-4,2,271.1562903597757,3.918042099173085,Pass,3.6563489134616134
4,239,birthday-wendy-simulation-1,4,258.3902576435557,3.63438184250814,Pass,3.6453653779848767
5,239,farm-poiki-video-2,2,258.97215456174064,3.865879590084774,Pass,3.7556224840348253
6,239,who-wendy-routine-2,1,264.62385432253075,3.4100818421598595,Pass,3.5828521630973427
7,239,lab-wendy-puzzle-1,4,258.25196409699765,3.974799091063254,Pass,3.7788256270802982
8,239,country-wendy-videoclip-1,2,264.9510505428784,3.5081581221008546,Pass,3.6434918745905764
9,239,country-none-book-1,1,271.3586925344535,4.11442451216549,Pass,3.8789581933780335
0,240,insects-roulette-1,2,295.5450141898321,0.3935068325865757,Pass,0.6967534162932878
1,240,country-none-book-4,1,304.7526248809582,0.37882449446083194,Pass,0.5377889553770598
2,240,country-none-book-1,1,306.28041634815673,0.42230178834688276,Pass,0.48004537186197127
3,240,shapes-poiki-sequence-1,1,309.1830319763729,0.1347307991896015,Pass,0.3073880855257864
4,240,lab-wendy-shapes-1,1,314.4683312329556,0.2987765454125175,Pass,0.303082315469152
5,240,farm-poiki-video-1,2,304.8141841433246,0.5611202856131488,Pass,0.43210130054115037
6,240,farm-poiki-video-1,2,299.162570050599,0.26529448954523455,Pass,0.3486978950431925
7,240,farm-poiki-video-2,2,301.08709157567824,0.1620904901172894,Pass,0.25539419258024093
8,240,country-none-book-4,2,300.6438853478861,0.25569878592389667,Pass,0.2555464892520688
9,240,lab-kevin-game-1,1,314.07141849048946,0.30764431689629523,Pass,0.281595403074182
0,241,beach-bingo-1,1,329.1520813487683,2.2661689705541566,Pass,2.1330844852770783
1,241,who-all-videoclip-1,1,327.3066626664264,2.204049562336152,Pass,2.168567023806615
2,241,farm-poiki-video-2,3,319.1525416383048,2.3005589725978695,Pass,2.234562998202242
3,241,farm-poiki-video-2,1,330.28279945835476,2.095439667398664,Pass,2.165001332800453
4,241,who-wendy-book-1,1,329.5181468285628,2.244737828592621,Pass,2.204869580696537
5,241,lab-wendy-shapes-1,1,334.03992054573047,2.314979704152981,Pass,2.259924642424759
6,241,alphabet-kevin-tracing-1,3,315.34743999193734,2.2532878909799567,Pass,2.2566062667023576
7,241,clothes-roulette-1,3,318.6324616456677,2.327421468177128,Pass,2.292013867439743
8,241,farm-poiki-video-1,2,319.1138755847633,2.3632452770692853,Pass,2.327629572254514
9,241,farm-poiki-video-1,2,325.9612342425517,2.1688246365175834,Pass,2.2482271043860487
0,242,lab-wendy-shapes-1,3,312.4748725330345,2.3322979042736023,Pass,2.166148952136801
1,242,farm-poiki-video-2,1,320.8122693267352,2.291996094060998,Pass,2.2290725230988997
2,242,lab-kevin-game-1,1,306.55185685273904,2.0513934012263966,Pass,2.1402329621626484
3,242,farm-poiki-video-2,2,316.1037909956691,2.28486716821375,Pass,2.212550065188199
4,242,farm-poiki-video-1,1,318.1531080482887,2.2692365523456877,Pass,2.2408933087669434
